startDate,endDate,brief,investor_id,groupName,isCurrent,position,kr_group_id,id
,9999-09-09 09:09:09,"华创资本是一家为创业者提供初创期和成长期投资的专业投资机构。自2006年成立伊始，一直专注于金融服务、企业软件和服务，以及消费升级领域的早期投资，并利用深厚的资源与经验帮助所投企业进行战略规划、业务拓展和团队组建。

华创资本的早期投资金额从5万美元到30万美元，获得企业2%~20%的股权，并且会对其中的佼佼者继续增持到150万美元到200万美元。 华创资本目前管理着3000多万美元和1亿多人民币。除了资金方面的支持外，华创资本还提供企业成长所需的策略咨询、业务拓展、团队建设以及后续融资服务。",20037,华创资本,True,投资经理,123,125
2014-05-01 01:01:01,9999-09-09 09:09:09,互联网综合服务提供商,20030,腾讯,True,投资和并购,131154,126
2013-05-01 01:01:01,9999-09-09 09:09:09,"复星昆仲资本成立于2013年4月，是复星集团旗下的产业创投基金，专注于中早期投资，主要投资领域涵盖互联网与媒体、现代服务业和清洁技术等。美元投资金额在100万-3000万美元，人民币在400万-2亿投资。

复星昆仲资本在北京、上海和深圳设有办公室，并积极寻找美金和人民币项目的投资机会。昆仲资本背靠复星集团丰富的产业和金融资源，通过整合全球的创新能力与中国的成长动力，致力于推动中国创新企业的发展。",20035,复星昆仲资本,True,副总裁,249,117
2012-07-01 01:01:01,9999-09-09 09:09:09,戈壁合伙人有限公司成立于2002年，是一家专注于国内新兴创新领域的风险投资公司，其主要关注包括IT、TMT和数字媒体等多个产业。,20028,戈壁投资,True,投资总监,47,127
2009-07-01 01:01:01,2012-06-01 01:01:01,野村集团旗下，亚洲最大管理咨询公司,20028,野村综研,False,投资和并购,140819,128
2007-11-01 01:01:01,2008-09-01 01:01:01,中文搜索引擎,20028,百度,False,产品,5204,129
2013-05-01 01:01:01,9999-09-09 09:09:09,上海新进创业投资中心（有限合伙）成立于2012年，是一家专注于早期生命科学和网络科技的早期风险投资公司。,20027,新进创投,True,高级投资经理,255,131
2012-01-01 01:01:01,9999-09-09 09:09:09,厦门安思晟投资有限公司成立于2012年，专注于TMT行业的早期投资。特别是基于移动互联网行业的旅游、教育、家政、汽车后市场、社交应用等产业链是安思晟投资（ACEON VENTURE）关注的重点。,20029,安思晟,True,创始合伙人,1593,130
2013-02-01 01:01:01,9999-09-09 09:09:09,"顺为资本成立于2011年，由小米雷军发起设立，目前管理三支合计17.5亿美元的美元基金和一支10亿元人民币的人民币基金，出资人主要来自于主权基金、家族基金、基金中的基金及大学基金会等国际顶级投资机构。
顺为资本重点关注移动互联网、智能硬件、农村互联网以及互联网与传统行业结合所带来的变革，投资案例总数超过100家。顺为主要投资初创期及成长期的优质创业公司，希望协助互联网和高科技创业者完成创业梦想，共同携手创造令人尊敬的伟大企业。",20026,顺为资本,True,投资经理,203,132
2015-01-01 01:01:01,9999-09-09 09:09:09,执一资本Yi Capital成立于2015年，是一家新成立的美元投资机构，首期规模2亿美元，专注于TMT产业互联网领域的早期、成长期投资，关注领域覆盖汽车、金融、教育、医疗、房产服务等。,20024,执一资本,True,投资总监,1595,135
2013-07-01 01:01:01,2015-01-01 01:01:01,"红点风险投资成立于1999年，由Brentwood Venture Capital和Institutional Venture Partners(IVP)两个美国国家级风险投资公司的高级合伙人创办，在美国加州Menlo Park、洛杉矶，中国上海、北京，以及巴西圣保罗设有办公室。
红点投资主要专注种子、初创和成长期的企业级软件、通讯基础设施、存储和数据中心、社交网络、移动互联网等方向的投资，目前共计管理资金34亿美元，在全球已累计投资382家公司，其中121家上市或被并购。",20024,红点投资,False,高级分析师,195,136
2011-06-01 01:01:01,9999-09-09 09:09:09,LB Investment成立于1996年，是为韩国和中国的创业投资公司以及向大中型企业投资的私募股权融资公司。该公司于2007年在上海设立办事处，并设立中国VC基金1号，该机构投资主要集中在早期或扩张期的IT领域公司。,20023,LB Investment,True,副总裁,52,137
2014-10-01 01:01:01,9999-09-09 09:09:09,"深圳市华泰瑞麟基金投资管理合伙企业(有限合伙)成立于2014年9月，是深圳市华泰瑞麟股权投资基金合伙企业(有限合伙)管理机构，为华泰紫金拥有管理控制权的基金管理机构。
专注互联网、移动互联网及利用互联网相关改变传统行业的投资机会",20021,华泰瑞麟股权投资基金,True,创始合伙人,2138,138
2007-10-01 01:01:01,2014-09-01 01:01:01,待完善,20021,华泰联合证券有限责任公司,False,投资和并购,131323,139
2015-03-01 01:01:01,9999-09-09 09:09:09,互联网创业平台,20121,36氪,True,产品,1515,140
2014-09-01 01:01:01,9999-09-09 09:09:09,烟台海源投资咨询有限公司主要专注于O2O、消费、连锁、母婴、健康等领域的种子期到A轮创业投资。,20140,烟台海源投资咨询有限公司,True,创始合伙人,1663,141
2012-01-01 01:01:01,2014-09-01 01:01:01,烟台荣兴投资有限公司专注于零售连锁、消费升级、移动互联网、IT科技等领域的前期战略投资和运营。主要居于早期或成长期的快消品、零售连锁、物流配送、移动互联网、母婴领域等。,20140,烟台荣兴投资有限公司,False,投资总监,1662,142
2007-12-01 01:01:01,2014-09-01 01:01:01,战略和运营咨询；产业链投资；投后管理；并购重组,20140,烟台智信远略企业管理顾问有限公司,False,投资和并购,131989,143
2014-10-01 01:01:01,9999-09-09 09:09:09,联创策源投资咨询（北京）有限公司成立于2005年，是一家总部设在北京的风险投资公司，专注于投资早期的高科技企业和成长型的企业。,20181,策源创投,True,副总裁,59,144
2012-08-01 01:01:01,2014-09-01 01:01:01,"华创资本是一家为创业者提供初创期和成长期投资的专业投资机构。自2006年成立伊始，一直专注于金融服务、企业软件和服务，以及消费升级领域的早期投资，并利用深厚的资源与经验帮助所投企业进行战略规划、业务拓展和团队组建。

华创资本的早期投资金额从5万美元到30万美元，获得企业2%~20%的股权，并且会对其中的佼佼者继续增持到150万美元到200万美元。 华创资本目前管理着3000多万美元和1亿多人民币。除了资金方面的支持外，华创资本还提供企业成长所需的策略咨询、业务拓展、团队建设以及后续融资服务。",20181,华创资本,False,投资经理,123,145
2015-03-01 01:01:01,9999-09-09 09:09:09,杭州梦想小镇移动互联网加速器，主打教练式孵化和国际交流,20241,湾西加速器,True,投资和并购,142765,146
,9999-09-09 09:09:09,"华旦天使投资，总部杭州，专注移动互联网天使投资。从2011年起投资了每日给力游戏、杭州友谦（11点11分）、回车科技、易露营、亲子摄影平台丹尼叔叔、大学生兼职平台青团社等等。

在杭州目前运营两个孵化器：梦想小镇的湾西加速器以及浙江大学紫金港校区孵化器。",20241,华旦天使投资,True,投资经理,1743,147
2008-05-01 01:01:01,2010-09-01 01:01:01,伟高达（上海）投资咨询有限公司成立于2005年，主要专注于科技、传媒、电信和消费领域投资。,20241,伟高达投资,False,分析师,96,148
2014-10-01 01:01:01,9999-09-09 09:09:09,线性资本成立于2014年，是一家专注于科技、商业运营的早期投资公司。由张川 (原京东商城VP、天猫高级总监) 和王淮 (Facebook早期员工) 共同创立，主要关注早期的移动互联网、云计算、消费升级、商业模式创新、清洁环保、健康领域。,20301,线性资本,True,投资经理,717,149
2011-10-01 01:01:01,2015-04-01 01:01:01,在线旅游媒体和专业的旅游搜索引擎,20300,酷讯旅游,False,产品,5860,150
,9999-09-09 09:09:09,"云锋基金成立于2010年，是中国一批成功创业者、企业家和行业领袖共同发起创立的私募基金。
云锋基金，以阿里巴巴董事局主席马云和聚众传媒创始人虞锋的名字命名而成。除此两人外，巨人网络董事长史玉柱、新希望集团董事长刘永好、银泰投资董事长沈国军、新奥集团董事长王玉锁、分众传媒董事局主席江南春、深圳迈瑞医疗董事长徐航、易居中国董事局主席周忻、中国动向董事长陈义红、五星电器创始人汪建国、七匹狼创始人周少雄、九阳股份董事长王旭宁、优孚控股总裁张幼才等10多位成功企业家都是基金的发起人。
云锋基金总部设在上海，并在香港、北京和杭州等城市设分支机构。
主业投资领域包括：公司所在产业和行业的增长潜力、公司本身的竞争优势和独特性和过去经验及管理理念、是否具有清晰的公司发展方向和计划。
重点关注领域:科技、媒体、通讯和文化娱乐、消费品零售和医疗保健领域。",20299,云锋基金,True,投资经理,208,151
2011-08-01 01:01:01,9999-09-09 09:09:09,"海通开元投资有限公司成立于2008年，是经中国证监会批准试点，由海通证券股份有限公司于2008年10月全资设立的直接股权投资公司，注册资本为40亿元人民币。
重点关注的行业包括：新能源行业、新材料行业、消费品行业、生物医疗行业、信息技术行业、通讯行业、互联网行业、先进制造业等。",20320,海通开元,True,投资经理,225,152
2015-05-01 01:01:01,9999-09-09 09:09:09,关注教育、旅游及O2O领域,20319,戈壁,True,投资和并购,140825,153
2014-10-01 01:01:01,9999-09-09 09:09:09,上海原禾创业投资中心（有限合伙）成立于2012年，主要针对高技术行业进行投资，如：互联网，移动互联网及新材料领域。原子创投也对与消费、传统行业改造相关的新商业模式创业非常关注。 原子创投以主流、大众市场、平台化的项目作为投资标的，关注目标细分市场的领导者或潜在领导者。原子创投专注于天使期、早期的创业投资，每笔投资以50-150万人民币为主。,20317,原子创投,True,分析师,207,154
2014-12-01 01:01:01,9999-09-09 09:09:09,蓝湖资本成立于2014年，是由GGV前任副总裁胡磊和DCM前任副总裁胡博予共同发起创立的风险投资机构，主要关注早期TMT领域。,20318,蓝湖资本,True,投资经理,452,155
2010-08-01 01:01:01,2014-11-01 01:01:01,中文搜索引擎,20318,百度,False,产品,5204,156
2014-12-01 01:01:01,9999-09-09 09:09:09,"贝塔斯曼亚洲投资基金( Bertelsmann Asia Investments ) 成立于2008年1月，是贝塔斯曼集团旗下的股权投资机构，主要投资于垂直化媒体、社交类媒体、移动互联网、在线广告技术服务、在线教育和业务流程外包等领域。

BAI聚焦行业变革者和生态圈缔造者，高成长和高质量的创业团队，并以长期战略眼光投资于创业期到成长期的企业，并重视积极的投后辅导和管理。作为贝塔斯曼集团在亚洲的战略投资机构，BAI在中国积极寻求投资对象及战略合作伙伴。",20313,贝塔斯曼亚洲投资基金,True,投资经理,81,159
2014-04-01 01:01:01,2015-02-01 01:01:01,待完善,20313,摩根大通,False,投资和并购,131512,160
2012-07-01 01:01:01,2014-03-01 01:01:01,待完善,20313,瑞银集团UBS,False,投资和并购,131335,161
2012-06-01 01:01:01,9999-09-09 09:09:09,"红杉资本中国基金成立于2005年，截止2014年7月，已拥有7支美元基金和3支人民币基金。红杉资本创始于1972年，目前管理近30支基金。
红杉美元基金多数出资者是全球著名的教育机构和慈善机构，他们平均和红杉合作时间超过了25年；红杉人民币基金的出资者为中国的企业家、重要的科研、保险和政府机构。
红杉资本中国基金主要关注科技／传媒、医疗健康、消费品／服务和新能源／清洁技术／先进制造领域的早期和成长期企业。",20311,红杉资本,True,副总裁,57,162
2013-07-01 01:01:01,2014-12-01 01:01:01,盛大资本正是从盛大网络投资部门升级而来。盛大资本将专注于包括移动互联网等领域的中早期互联网创业投资等项目。,20309,盛大资本,False,高级分析师,49,163
,9999-09-09 09:09:09,盛大资本正是从盛大网络投资部门升级而来。盛大资本将专注于包括移动互联网等领域的中早期互联网创业投资等项目。,20310,盛大资本,True,投资经理,49,164
2014-06-01 01:01:01,9999-09-09 09:09:09,梅花天使创投成立于2014年，由吴世春创办，主要进行早期投资。,20307,梅花天使创投,True,投资总监,409,165
2015-01-01 01:01:01,9999-09-09 09:09:09,松柏资本（PineCypress Fund）专注在TMT早期天使投资，集结了互联网创业成功、喜欢天使投资的企业家担任LP。 希望能在漫长孤独的创业过程中，帮助创业者，成为创业者的伙伴。,20306,松柏资本,True,投资总监,1849,166
2014-07-01 01:01:01,9999-09-09 09:09:09,深圳极地信天创业投资有限公司成立于2014年，是一家致力于挖掘基于互联网的，具有颠覆性的早期创业项目的投资机构。目前基金管理规模超过3亿人民币。基金管理团队既有来自互联网行业资深从业者，也有来自长期从事风投行业的外资机构。出资人既包括上市公司、知名机构，也有经验丰富的专业投资人。,20305,信天创投,True,高级投资经理,463,167
2009-08-01 01:01:01,2014-03-01 01:01:01,互联网综合服务提供商,20305,腾讯,False,产品,131154,168
2014-10-01 01:01:01,9999-09-09 09:09:09,"中金甲子（北京）投资基金管理有限公司是中金公司的PE基金管理平台，管理
着20亿元的互联网及金融创新基金，主要的投资方向是互联网和金融创新领域。",20315,中金甲子,True,副总裁,1845,157
2012-07-01 01:01:01,2014-09-01 01:01:01,中金公司全资券商直投,20315,中金佳成,False,投资和并购,156947,158
2013-06-01 01:01:01,9999-09-09 09:09:09,"君联资本成立于2001年，联想控股总裁柳传志组建一支队伍，由朱立南率领进入投资领域，并将联想控股的3500万美元作为第一期基金，由此联想投资于2001年4月诞生。联想投资是联想控股旗下独立的专业风险投资公司。2012年2月，联想投资更名为君联资本。君联资本的核心业务定位于初创期风险投资和扩展期成长投资。
目前，君联资本共管理六期美元基金、两期人民币基金，资金规模合计逾160亿元人民币，重点投资于运作主体在中国及市场与中国相关的创新、成长型企业。
截止到2014年1月，君联资本注资企业170余家，其中23家分别在美国纽交所、纳斯达克、香港联交所、台湾柜买中心、上交所、深交所中小板和创业板上市，另有13家公司通过并购方式实现退出。",20303,君联资本,True,副总裁,60,169
,9999-09-09 09:09:09,中文搜索引擎,20298,百度,True,投资和并购,5204,170
,9999-09-09 09:09:09,百名互联网资深人士热烈响应和支持的互联网主题咖啡馆,20296,3W咖啡,True,投资和并购,10309,171
2012-05-01 01:01:01,2012-09-01 01:01:01,待完善,20293,埃森哲(中国)有限公司,False,投资和并购,130778,172
,9999-09-09 09:09:09,北京九合云起投资中心（有限合伙）成立于2011年，是一家由王啸（百度创始团队之一）创立的，专注于早期互联网/移动互联网创业公司的天使投资机构。,20290,九合创投,True,投资经理,36,174
2009-09-01 01:01:01,2010-09-01 01:01:01,GGV纪源资本是一家专注于中美两地早中期企业的风险投资，管理22亿美元规模的资本，在硅谷和上海拥有办公室。成立于2000年，GGV纪源资本构建了一个整合协作的团队，与中美两地优秀的企业家合作，共同创建行业的龙头企业。中国和美国是世界最重要的两大创新和成长经济体。 在2000年纪源资本创始伊时，GGV纪源资本的创始人发现并坚信这一发展趋势。由于GGV纪源对中美两个市场长期专注，并进行深入的本地化耕耘，从而使我们积累了独特的资源，并鼎力支持企业家在其本土和跨国的拓展业务和市场。GGV纪源致力于发现那些潜在的伟大企业家和公司，并在其成为家喻户晓的品牌之前完成战略性投资。 GGV纪源专注于早中期投资，我们支持刚进入规模化发展并需要扩展期资本帮助其实现增长的团队。诸多我们合作的企业家已创建市值超过10亿美金的公司。GGV纪源资本投资过的公司有：阿里巴巴集团、欢聚时代（纳斯达克：YY），优酷土豆（纽交所：YOKU）、去哪儿（纳斯达克：QUNR），UC优视、世纪互联（纳斯达克：VNET）、美丽说、盈盈理财、滴滴打车、潘多拉音乐（纽交所：P）、Houzz、Square、Flipboard、、Wish、Curse、今夜酒店Hotel Tonight、Nimble Storage（纽交所：NMBL）、Zendesk(纽交所：ZEN)、Grabtaxi等。,20290,纪源资本,False,投资经理,142,175
2014-12-01 01:01:01,9999-09-09 09:09:09,文化产业投资,20295,中国文化产业发展集团公司,True,投资和并购,139393,173
,9999-09-09 09:09:09,"德同资本管理有限公司成立于2006年，是一家专注于投资中国企业的私募股权投资集团，主要针对节能环保，先进制造，消费连锁，信息科技和医疗健康领域里的不同阶段进行投资。着重搜寻有巨大市场机遇，优秀管理团队和清晰运营模式的高成长公司。德同资本目前管理着五亿美元和二十五亿人民币的多个基金，并与八个省市地方政府以及美国沃尔玛创始人沃顿家族的投资实体Madrone Capital有着紧密联
系。",20289,德同资本,True,分析师,140,177
2014-07-01 01:01:01,9999-09-09 09:09:09,"深圳创新谷投资管理有限公司是创新谷旗下的互联网孵化跟投基金。
创新谷是广东地区一个专注于TMT和移动互联网产业的孵化、加速器。",20288,创新谷,True,投资总监,188,178
2010-07-01 01:01:01,2013-07-01 01:01:01,待完善,20288,IBM,False,市场与销售,131159,179
2004-07-01 01:01:01,2010-06-01 01:01:01,信息与通信解决方案供应商,20288,华为,False,市场与销售,131170,180
,9999-09-09 09:09:09,洪泰基金由著名教育家俞敏洪先生和资深投资银行家盛希泰先生共同发起成立，系国内最大的单只人民币天使基金。基金成立于2014年11月26日，截至2015年4月底，累计投资项目40余个，聚焦在新消费、新科技、新金融、新健康和新教育五大领域。洪泰基金从洪泰创新空间等孵化器到种子基金、天使基金、A轮基金、美元基金、新三板基金等系列产品线布局，致力于打造中国创业投资领域的洪泰帮。,20292,洪泰基金,True,投资经理,632,176
2007-10-01 01:01:01,9999-09-09 09:09:09,"浙江浙商创业投资管理集团有限公司成立于2007年，拥有70余人的专业管理团队，目前已经管理了10个VC/PE基金和1个天使基金，可投资资金规模30多亿元人民币， 管理资产规模达100亿元人民币。浙商创投的LP队伍汇集了传化集团、喜临门集团、滨江集团、 红石梁集团、惠康集团、浙江省二轻集团、杭州市金融投资集团、杭州市水泥集团、万事利集团、 青春宝集团、春风集团、美好控股集团、杭实集团等数十家著名企业和上百位成功浙商，融合本 土民营资本的力量，以“传承浙商精神，助力民族产业”为宗旨，植根浙江，拓展全国，通过股 权投资的方式，扶持一批有自主创新能力的高成长性企业在创业阶段快速突破发展瓶颈，促进民 族企业做大、做强。
浙商创投所管理的基金已成功投资华策影视（300133）、贝因美（002570）、 迪威视讯 （300167）、郑煤机（601717）、慈星股份（300307）、喜临门（603008）、华数传媒(000156)、 跃岭股份（002725）、中南卡通、东方时尚、时代华语等50多家优秀企业，涉及新媒体、现代服 务业、新能源、节能环保、装备制造、高端消费品等多个行业，扶持一批企业成长为行业龙头企 业，多个项目已经成功上市或盈利退出。2012年、2013年连续两年浙江省创投行业纳税第一。 除杭州总部，浙商创投已在北京、上海、深圳、成都、合肥、沈阳设立子公司或基金。",20285,浙商创投,True,合伙人,290,181
,9999-09-09 09:09:09,"深圳市国富源投资管理有限责任公司成立于2011年，主要经营范围为股权投资、投融资咨询、受 托资产管理等。根据对中国国情、科技及产业发展等各个方面全面深入的研究，结合 自身丰富的资源及优势，国富源将投资领域聚集在移动互联、文化传播等具有爆发增 长潜力的科技创新型行业。
目前，国富源管理富铭源、国富鑫源、国富银源、国富金源等多支基金，走访企 业超过千家，主要寻找移动互联、文化传播等领域的中早期投资项目，单笔投资金额 在1000万左右。",20284,国富源投资,True,投资经理,172,182
2014-06-01 01:01:01,2014-12-01 01:01:01,天翼科技创业投资有限公司成立于2012年，是中国电信集团公司的全资子公司，聚焦移动互联网、云计算和物联网等战略性新兴业务，坚持“专业孵化+创业导师+天使投资”的孵化模式，将中国电信的资金、网络、技术、人才、创意等资源与社会科技创新环境及资本进行高效整合对接，积极扶持内部员工和社会有志之士的早期创业。,20283,天翼创投,False,投资总监,229,183
2009-07-01 01:01:01,2011-03-01 01:01:01,上海中金资本投资有限公司成立于1997年，是中金投资（集团）有限公司旗下子公司，主要投资于扩张期和成熟期的公司，集中于信息技术、新媒体、生命科学、健康产业、新能源、现代服务业、现代农业、环保、装备制造业等领域，单笔投资金额一般控制在3000万-10000万元左右。,20283,中金资本,False,投资经理,88,184
2015-01-01 01:01:01,9999-09-09 09:09:09,"青锐创投的前身上海迭代投资成立于2015年1月，是从事早期风险投资的专业机构。因遇到重名问题，于 2015年8月正式更名为青锐创投。公司总部位于上海，公司当前管理着规模为1亿人民币的一期创投基金。专注于城市服务业及与之相关的高科技领域内优秀创业企业的早期投资。

青锐创投专注于寻找处于创业初期、拥有优秀团队和创新模式的新兴企业。青锐创投的投资重点在于天使轮和 Pre-A轮,但不排除参与少数企业的 A 轮投资。青锐创投的只投资城市服务业领域和相关的高科技领域内有着创新模式和强大执行力的企业。在城市服务业的移动互联网化这条主线下，房的服务、车的服务、医疗服务、旅游服务以及基于新型电商形态的实体产品零售服务是投资重点中的重点。",20283,青锐创投,True,创始合伙人,1870,185
2011-03-01 01:01:01,2012-03-01 01:01:01,"道富资本有限公司（道富资本）和在上海的全资附属机构上海道富元通股权投资管理有限公司（道富元通）以沪港两地为基地，以中国大陆、港澳台和东盟十国及印度为业务区域，从事私募股权 (PE) 基金的发起、投资管理和咨询业务，全面捕捉全球经济增长引擎的投资机会，主要促使PE投资拟上市公司股权，以及对已上市公司进行策略投资,为民企提供投资增值和产业整合的渠道和平台。
旗下共有两期基金：上海道富元通投资合伙企业（有限合伙）和上海中科道富投资合伙企业（有限合伙），主要关注智能硬件、健康医疗、物联网、新能源等",20283,道富资本,False,投资经理,1867,186
2001-09-01 01:01:01,9999-09-09 09:09:09,"深圳市创新投资集团是以资本为主要联结纽带的母子公司为主体的大型投资企业集团，于2002年10月正式成立。集团核心企业——深圳市创新投资集团有限公司的前身为1999年8月26日成立的深圳市创新科技投资有限公司。该机构目前管理资本量约250亿元人民币。
该公司主营业务包括：创业投资、股权投资与增值服务，主要关注制造业、高科技行业，还同时关注服务业、物流业等具有创新特质的领域。",20287,深创投,True,投资总监,163,187
,9999-09-09 09:09:09,"德同资本管理有限公司成立于2006年，是一家专注于投资中国企业的私募股权投资集团，主要针对节能环保，先进制造，消费连锁，信息科技和医疗健康领域里的不同阶段进行投资。着重搜寻有巨大市场机遇，优秀管理团队和清晰运营模式的高成长公司。德同资本目前管理着五亿美元和二十五亿人民币的多个基金，并与八个省市地方政府以及美国沃尔玛创始人沃顿家族的投资实体Madrone Capital有着紧密联
系。",20282,德同资本,True,投资经理,140,188
,9999-09-09 09:09:09,"上海紫辉投资管理有限公司成立于2011年，是立足本土的专业创投和私募股权投资基金管理机构。旗下管理两个投资基金：紫辉投资合伙企业、天沐投资合伙企业。
紫辉投资策略：种子、天使、早期投资。
投资理念：具有行业颠覆性的商业应用、一流的创始团队、具备快速增长或可复制性的项目。
投资行业：广义TMT、FMCG、顶级奢侈品牌、文化艺术产业。
投资金额：RMB 300万 – RMB 1000万
天沐投资策略：专注成长期、准上市前投资。
投资理念：能够持续快速成长的产业、具备自主创新能力、拥有品牌、渠道。
投资行业：包括FMCG、TMT、服务业、先进制造业、新农业、新能源、新材料、生物与新医药、节能环保、航空天、海洋、高技术服务等。
投资金额 ：RMB2000万-5000万。",20280,紫辉投资基金,True,投资经理,258,189
2012-06-01 01:01:01,2014-06-01 01:01:01,互联网创业平台,20280,36氪,False,产品,1515,190
2012-09-01 01:01:01,9999-09-09 09:09:09,"松禾资本管理有限公司是由深港产学研创业投资有限公司于2007年发起设立的专业化创业投资管理公司。松禾资本目前受托管理资产超过60亿元人民币,投资超过30亿元人民币，受托管企业超过100家，有23家企业成功退出（13家境内IPO与借壳上市、2家境外上市和8家被并购）。",20277,松禾资本,True,投资总监,204,191
,9999-09-09 09:09:09,"浙江浙商创业投资管理集团有限公司成立于2007年，拥有70余人的专业管理团队，目前已经管理了10个VC/PE基金和1个天使基金，可投资资金规模30多亿元人民币， 管理资产规模达100亿元人民币。浙商创投的LP队伍汇集了传化集团、喜临门集团、滨江集团、 红石梁集团、惠康集团、浙江省二轻集团、杭州市金融投资集团、杭州市水泥集团、万事利集团、 青春宝集团、春风集团、美好控股集团、杭实集团等数十家著名企业和上百位成功浙商，融合本 土民营资本的力量，以“传承浙商精神，助力民族产业”为宗旨，植根浙江，拓展全国，通过股 权投资的方式，扶持一批有自主创新能力的高成长性企业在创业阶段快速突破发展瓶颈，促进民 族企业做大、做强。
浙商创投所管理的基金已成功投资华策影视（300133）、贝因美（002570）、 迪威视讯 （300167）、郑煤机（601717）、慈星股份（300307）、喜临门（603008）、华数传媒(000156)、 跃岭股份（002725）、中南卡通、东方时尚、时代华语等50多家优秀企业，涉及新媒体、现代服 务业、新能源、节能环保、装备制造、高端消费品等多个行业，扶持一批企业成长为行业龙头企 业，多个项目已经成功上市或盈利退出。2012年、2013年连续两年浙江省创投行业纳税第一。 除杭州总部，浙商创投已在北京、上海、深圳、成都、合肥、沈阳设立子公司或基金。",20275,浙商创投,True,投资经理,290,192
,9999-09-09 09:09:09,青松基金成立于2012年，由3位互联网领域资深创业和投资人士发起设立，定位于投资早期阶段（尤其是天使投资阶段）的互联网和移动互联网项目。成立以来，青松基金已投资近30个项目，重点关注领域为：移动游戏、品牌电商、娱乐应用、O2O项目等。,20273,青松基金,True,投资经理,167,193
2015-02-01 01:01:01,9999-09-09 09:09:09,阿米巴股权基金成立于2011年，是由原金山软件执行董事兼CFO王东晖、口碑网创始人和原CEO李治国以及原阿里巴巴集团企业融资及财资管理部董事总经理赵鸿联合创立的股权投资基金，主要关注TMT行业的早期投资，项目主要集中于移动互联网、电子商务和SNS领域。,20270,阿米巴资本,True,投资经理,181,194
2015-07-01 01:01:01,9999-09-09 09:09:09,启明创投成立于2006年2月，是一家中国领先的风险投资机构，在上海、北京、苏州和香港设有办公室。启明创投旗下拥有四支美元基金，三支人民币基金，资金总额超过17亿美元，专注于互联网消费、信息技术、消费者和零售业、医疗保健以及清洁能源等行业早期和成长期企业的投资。,20266,启明创投,True,投资经理,200,196
,9999-09-09 09:09:09,中文搜索引擎,20266,百度,True,投资和并购,5204,197
2015-04-01 01:01:01,9999-09-09 09:09:09,成为资本成立于1999年，总部位于上海，主要进行制造业、消费品、教育、互联网、石油天然气等行业的全阶段投资，投资规模有从低于一百万美元的初创期投资到一两千万美元的发展期投资。,20265,成为资本,True,高级投资经理,186,198
,9999-09-09 09:09:09,KTB Venturesl成立于1981年，对私营公司从前期到后期的每个阶段都进行投资，KTB目前管理资本量超过60亿美元。,20265,KTB Ventures,True,投资经理,642,199
,9999-09-09 09:09:09,"德同资本管理有限公司成立于2006年，是一家专注于投资中国企业的私募股权投资集团，主要针对节能环保，先进制造，消费连锁，信息科技和医疗健康领域里的不同阶段进行投资。着重搜寻有巨大市场机遇，优秀管理团队和清晰运营模式的高成长公司。德同资本目前管理着五亿美元和二十五亿人民币的多个基金，并与八个省市地方政府以及美国沃尔玛创始人沃顿家族的投资实体Madrone Capital有着紧密联
系。",20267,德同资本,True,投资经理,140,195
2014-08-01 01:01:01,9999-09-09 09:09:09,龙腾资本成立于2000年，为一家香港注册的股权投资和资产管理公司，多年来主要在中国内地从事风险投资和股权投资业务，由一批从2000年起在亚洲地区和中国从事风险投资的专业人士组成。近10年来龙腾资本投资团队成功退出的案例包括：腾讯科技、搜狐、新浪、分众传媒、玺诚传媒、大承网络、保利协鑫和红鬃马医疗集团等。,20264,龙腾资本,True,投资经理,1639,203
2015-05-01 01:01:01,9999-09-09 09:09:09,云启创投成立于2014年，总部位于上海，是由前IDG合伙人毛丞宇及GGV前合伙人黄榆镔创立的一家美元风险投资基金，专注于移动互联网和智能硬件等领域的早期投资，其中硬件投资比例约40%。,20263,云启创投,True,高级投资经理,450,200
2014-05-01 01:01:01,9999-09-09 09:09:09,综合性B2C电子商务网站,20263,京东商城,True,投资和并购,4919,201
2011-07-01 01:01:01,2014-05-01 01:01:01,中文搜索引擎,20263,百度,False,产品,5204,202
,9999-09-09 09:09:09,麒麟资本（Kylin Capital）是一家总部位于上海的风险投资基金，目前一期管理着一支美元基金和一支人民币基金，总资产规模近5亿。专注于具有互联网基因的高成长性企业，关注领域涵盖互联网及无线应用、新媒体和现代制造行业等，涵盖企业初创和成长阶段，单一项目投资金额从百万美元至千万美元不等。,20262,麒麟资本,True,投资经理,2165,204
,9999-09-09 09:09:09,"贝塔斯曼亚洲投资基金( Bertelsmann Asia Investments ) 成立于2008年1月，是贝塔斯曼集团旗下的股权投资机构，主要投资于垂直化媒体、社交类媒体、移动互联网、在线广告技术服务、在线教育和业务流程外包等领域。

BAI聚焦行业变革者和生态圈缔造者，高成长和高质量的创业团队，并以长期战略眼光投资于创业期到成长期的企业，并重视积极的投后辅导和管理。作为贝塔斯曼集团在亚洲的战略投资机构，BAI在中国积极寻求投资对象及战略合作伙伴。",20259,贝塔斯曼亚洲投资基金,True,投资经理,81,205
2014-01-01 01:01:01,9999-09-09 09:09:09,戈壁合伙人有限公司成立于2002年，是一家专注于国内新兴创新领域的风险投资公司，其主要关注包括IT、TMT和数字媒体等多个产业。,20258,戈壁投资,True,投资经理,47,206
