investDate,participant,name,latestPhase,industry,brief,investor_id,kr_id,amount,phase,kr_group_id,amountUnit,id
1393603200000,经纬中国,新氧,B,MEDICAL_HEALTH,专注于健康医疗及整形美容服务,2252,20479,,A,29258,USD,2437
1317398400000,经纬中国,1006.TV,B,GAME_ANIMATION,手游门户网站，提供手游资讯、测评、视频、攻略、论坛等服务,2252,20479,数百万,ANGEL,27517,CNY,2438
1388505600000,经纬中国,美甲帮,A,CONSUMER_LIFESTYLE,美甲社区移动应用,2252,20479,,A,133829,USD,2439
1370016000000,,有福妈妈,NONE,CONSUMER_LIFESTYLE,专业的母婴护理服务平台,2252,20479,,ANGEL,5410,USD,2440
1417363200000,经纬中国,知果果网,A,OTHER,知识产权法律服务平台,2252,20479,,A,29650,USD,2441
1409500800000,经纬中国,小马管家,B,CONSUMER_LIFESTYLE,最有品质的家庭保洁服务，可以交钥匙的身边管家,2252,20479,,ANGEL,134919,USD,2442
1401552000000,经纬中国,游谱,ANGEL,TRAVEL_OUTDOORS,出境旅游特卖产品推荐引擎及个性化行程设计平台,2252,20479,,ANGEL,133833,USD,2443
1430409600000,复星昆仲资本,博车网,A,EDUCATION_TRAINING,中国最领先的事故车互联网拍卖公司,2250,22177,,A,142589,USD,2444
1412092800000,复星昆仲资本,量化派,A,SERVICE_INDUSTRIES,大数据数据驱动的消费信贷交易市场,2250,22177,数千万,A,135384,CNY,2445
1414771200000,复星昆仲资本,摩卡i车,A,AUTO,摩卡i车是国内首家提出“上门保养与轻维修”服务的O2O企业。,2250,22177,1000,PRE_A,132445,CNY,2446
1422720000000,复星昆仲资本,8天在线,A,E_COMMERCE,校园学生技术型服务平台,2250,22177,,PRE_A,29214,USD,2447
1422720000000,复星昆仲资本,徙木金融,PRE_A,FINANCE,创新型的互联网金融服务公司,2250,22177,,PRE_A,135385,USD,2448
1412092800000,英诺天使基金,牛家帮,ANGEL,CONSUMER_LIFESTYLE,家庭生活服务商,2249,23268,数百万,ANGEL,32061,CNY,2449
1417363200000,英诺天使基金,金融1号店,B,FINANCE,一家源自水木清华的互联网金融平台,2249,23268,2000,PRE_A,135575,CNY,2450
1409500800000,"英诺天使基金,正和岛",仟寻移动,A,SERVICE_INDUSTRIES,让世界为你所用,2249,23268,500,ANGEL,30475,CNY,2451
1388505600000,"英诺天使基金,李竹",360基因体检,ANGEL,MEDICAL_HEALTH,面向大众用户的基因体检服务,2249,23268,,ANGEL,8444,USD,2452
1396281600000,英诺天使基金,U糖,A,MEDICAL_HEALTH,血糖患者诊后跟踪平台,2249,23268,,ANGEL,28724,USD,2453
1401552000000,,调果师未来水果店,NONE,,中国大妈水果020，与百果园战略合作的创新水果移动电商。,2249,23268,,ANGEL,136479,USD,2454
1354291200000,"戈壁投资,英诺天使基金",粉粉日记,A,SOFTWARE,粉粉日记是一个手机版的日记软件。,2249,23268,数百万,ANGEL,19657,CNY,2455
1388505600000,"荷多投资,险峰华兴,元素资本,英诺天使基金",互动吧,A,CULTURE_SPORTS_ART,帮助用户在社交平台一键发布投票等互动信息的平台,2249,23268,数百万,ANGEL,28152,USD,2456
1385827200000,"红杉资本,英诺天使基金,创新谷",礼物说,B,E_COMMERCE,礼物攻略和导购应用平台,2249,23268,150,ANGEL,29936,CNY,2457
1404144000000,"英诺天使基金,紫辉投资基金",约拍,ANGEL,CONSUMER_LIFESTYLE,为用户提供摄影师对接服务的移动平台O2O服务平台,2249,23268,300,ANGEL,27786,CNY,2458
1375286400000,英诺天使基金,葡萄游戏厅,A,GAME_ANIMATION,智能电视游戏平台,2249,23268,,ANGEL,28594,USD,2459
1377964800000,英诺天使基金,客来乐,A,SERVICE_INDUSTRIES,实体店微信支付解决方案服务商,2249,23268,数百万,ANGEL,27975,CNY,2460
1367337600000,"英诺天使基金,王长明",37健康,ANGEL,MEDICAL_HEALTH,一个主打慢性病管理的健康服务平台，目前主打产品为高血压相关的服务，提供移动端监控、管理服务。,2249,23268,20,ANGEL,29288,CNY,2461
1391184000000,"北软天使基金,英诺天使基金,戈壁投资,荷多投资,丰厚资本",iThermonitor,A,MEDICAL_HEALTH,主打婴幼儿群体的可穿戴体温计,2249,23268,1000,ANGEL,27165,CNY,2462
1406822400000,,Emo,NONE,,年轻人的即时图片分享APP,2247,24878,,ANGEL,137335,USD,2463
1404144000000,"漫游天下投资,青山资本,梅花天使创投",售房宝,A,SOFTWARE,移动办公软件开发商,2244,26194,数百万,ANGEL,30274,CNY,2464
1391184000000,梅花天使创投,火球,A,FINANCE,互联网金融和理财服务网站,2244,26194,数百万,ANGEL,27706,CNY,2465
1420041600000,梅花天使创投,米投网,PRE_A,FINANCE,投资策略提供方与投资者在线投资平台,2244,26194,,ANGEL,145087,CNY,2466
1425139200000,"青山资本,梅花天使创投",BellaBuy,ANGEL,OTHER,为美而生的年轻女性移动跨境电商平台,2244,26194,数百,ANGEL,146623,CNY,2467
1406822400000,梅花天使创投,腰果公务员,ANGEL,EDUCATION_TRAINING,千万公务员考试学员的一站式在线备考方案,2244,26194,400,ANGEL,147529,CNY,2468
1412092800000,五岳天下,麦子学院,A,EDUCATION_TRAINING,移动技术高端在线教育网站,2246,25062,,ANGEL,6759,USD,2469
1406822400000,,票工厂,C,,电子票务解决方案商,2246,25062,,A,136761,USD,2470
,,简信 MailTime,A,SOFTWARE,开放邮件协议的即时通信服务，原TalkBox团队。,2241,3742,,,28158,,2471
1385827200000,,PP租车,B,AUTO,一个P2P在线租车服务平台，车主可以将爱车的空闲时段出租获得收入；租客则可以按小时低价租用附近的车辆,2241,3742,,ANGEL,26327,USD,2472
1404144000000,明势资本,好车无忧,A,AUTO,二手车交易平台,2241,3742,,PRE_A,29694,USD,2473
1412092800000,,阿卡,NONE,OTHER,领先的淘品牌女装,2240,3894,,,160092,USD,2474
1425139200000,湖畔山南资本,音悦台,B,CULTURE_SPORTS_ART,中国内地高清MV分享网站，提供最新高清的MV视频资讯,2240,3894,,B,4435,USD,2475
1427817600000,"湖畔山南资本,道明光学",携车网,B,AUTO,专注于汽车售后市场的电子商务网站,2240,3894,4000,B,141619,CNY,2476
1409500800000,湖畔山南资本,银盒子,A,OTHER,线下服务业和零售商户SAAS提供商、云POS服务商,2240,3894,,PRE_A,133693,USD,2477
1404144000000,湖畔山南资本,美丽神器,A,MEDICAL_HEALTH,医疗美容行业手机APP平台,2240,3894,,A,9595,USD,2478
1393603200000,,V电影,B,CULTURE_SPORTS_ART,微电影分享交流平台,2240,3894,,A,2931,USD,2479
1375286400000,开物投资,互帮国际,A,SERVICE_INDUSTRIES,专注于零售商业数据对接技术及平台的创新型高新技术公司,2240,3894,数百万,A,834,USD,2480
,,一半,NONE,SOCIAL_NETWORK,一人拍一半的图片社交应用，新鲜的交友方式,2240,3894,,,133694,,2481
1354291200000,经纬中国,北森,C,SERVICE_INDUSTRIES,人力资源及人才管理的服务商,2238,4547,,B,9351,USD,2482
1396281600000,经纬中国,环信即时通讯云,B,SERVICE_INDUSTRIES,专为APP打造的智能客服平台 | 即时通讯云领导者,2238,4547,500,ANGEL,28161,CNY,2483
1425139200000,经纬中国,销售易,C,SOFTWARE,CRM销售管理工具及移动CRM客户关系管理系统,2238,4547,,C,4285,USD,2484
1409500800000,"经纬中国,杨伟庆",永洪BI,A,SERVICE_INDUSTRIES,提供数据分析工具的商业智能软件公司,2238,4547,1000,A,30027,CNY,2485
1396281600000,经纬中国,找塑料网,A,E_COMMERCE,塑料化工行业B2B,2238,4547,,ANGEL,132464,USD,2486
1414771200000,源码资本,百布,PRE_A,OTHER,布料B2B平台,2239,4040,,PRE_A,159895,USD,2487
1427817600000,源码资本,贝米钱包,A,FINANCE,互联网理财产品，专注于安全、便捷与高收益的平衡创新,2239,4040,,PRE_A,153869,USD,2488
1404144000000,源码资本,懒投资,A,FINANCE,专为懒人打造的优质理财平台,2239,4040,,ANGEL,131761,CNY,2489
1409500800000,源码资本,快消总管,A,ADVERTISING_MARKETING,最懂快消品的移动采购电商（2015年5月正式杀入供应链采购）,2239,4040,数百,A,10520,USD,2490
1406822400000,源码资本,银客网,B,FINANCE,创新型互联网金融平台,2239,4040,,A,137048,USD,2491
1430409600000,,美丽来,ANGEL,CONSUMER_LIFESTYLE,专注高品质女性美容上门服务，致力于培养用户的私人美容师。,2237,4725,1000,ANGEL,137561,CNY,2492
1422720000000,华创资本,物流小秘,A,LOGISTICS,为物流货运行业提供O2O网络智能用车平台的公司,2237,4725,1000,A,132607,USD,2493
1422720000000,华创资本,700Bike,A,MEDIA,主打自行车运动的媒体网站与社区服务平台,2237,4725,1500,A,132609,USD,2494
1391184000000,"原子创投,泽厚资本",懒人家政,A,CONSUMER_LIFESTYLE,保姆家教招聘平台,2236,4865,数百万,ANGEL,30784,CNY,2495
1401552000000,"泽厚资本,原子创投",微兼职,A,SERVICE_INDUSTRIES,本地化兼职交易&蓝领招聘平台,2236,4865,300,ANGEL,29078,CNY,2496
1409500800000,泽厚资本,爱瘦,ANGEL,SOFTWARE,帮助女性减肥的手机应用,2236,4865,数百万,ANGEL,28575,CNY,2497
1391184000000,"复星昆仲资本,蓝驰创投",着迷网,B,GAME_ANIMATION,移动游戏服务平台，为玩家提供精彩丰富的游戏攻略和资讯,2235,4901,13000,B,5493,CNY,2498
1362067200000,复星昆仲资本,365日历,C,SOFTWARE,中国最大第三方移动端日程管理软件,2235,4901,,B,132443,USD,2499
1364745600000,复星昆仲资本,蜜娱乐,B,CULTURE_SPORTS_ART,移动终端众筹造星及娱乐O2O平台,2235,4901,,ANGEL,31750,USD,2500
1409500800000,"复星昆仲资本,红杉资本,源码资本",随手记,B,FINANCE,手机记账应用,2235,4901,数千万,B,2567,USD,2501
1412092800000,,摩卡i车,A,AUTO,摩卡i车是国内首家提出“上门保养与轻维修”服务的O2O企业。,2235,4901,,ANGEL,132445,USD,2502
1262275200000,"华创盛景,复星资本",图搜天下,B,SERVICE_INDUSTRIES,为企业销售人员、外勤业务员等提供移动端的工具产品,2235,4901,数千万,A,11491,CNY,2503
1435680000000,,自造创品,ANGEL,E_COMMERCE,亚太地区较大的综合性印品定制商城，1款设计=300款产品。,2234,4970,,ANGEL,146319,USD,2504
1433088000000,IVP,俺有田,ANGEL,E_COMMERCE,对接至最后一米,2234,4970,,ANGEL,138618,USD,2505
1427817600000,IVP,乐Do（LESDO）,PRE_A,SOCIAL_NETWORK,女同性恋社交APP，帮助遇到靠谱有趣的好基友,2234,4970,,PRE_A,27311,USD,2506
1398873600000,松柏资本,许鲜网,A,E_COMMERCE,全新模式的鲜果O2O电商,2233,5004,,ANGEL,133809,USD,2507
1396281600000,,优酷土豆,IPO,CULTURE_SPORTS_ART,在线视频网站,2232,5210,160000,,131319,USD,2508
1422720000000,阿里巴巴,魅族,A,INTELLIGENT_HARDWARE,智能手机制造商,2232,5210,59000,A,132394,USD,2509
1420041600000,德同资本,e家洁,C,CONSUMER_LIFESTYLE,网络保洁服务平台,2231,6127,,B,11497,USD,2510
1409500800000,,丁香园,C,MEDIA,医药及生命科学领域的互联网社会化媒体平台,2230,6819,7000,C,2237,USD,2511
1427817600000,"合一天使基金,安思晟,北软天使基金",找我网,ANGEL,CONSUMER_LIFESTYLE,婚礼主持人在线预约平台,2229,7334,,ANGEL,31501,USD,2512
1433088000000,安思晟,海豚驾考,A,OTHER,海豚驾考,2229,7334,数百万,ANGEL,150262,CNY,2513
1412092800000,"北软天使基金,安思晟",42旅－马拉松旅行,ANGEL,CULTURE_SPORTS_ART,为跑友提供马拉松赛事点评、马拉松目的地指南的社交平台,2229,7334,数百万,ANGEL,27448,CNY,2514
1401552000000,安思晟,无二之旅,A,OTHER,海外旅行定制家,2229,7334,,PRE_A,132639,USD,2515
1412092800000,"九合创投,安思晟",魔力学院,ANGEL,EDUCATION_TRAINING,最智能的在线教学平台,2229,7334,数百万,ANGEL,29351,CNY,2516
1417363200000,"安思晟,广东文投国富基金",小鲜粮,PRE_A,OTHER,预定新鲜粮，爱宠更健康,2229,7334,,ANGEL,132641,USD,2517
1414771200000,"安思晟,北软天使基金",去兜风,A,TRAVEL_OUTDOORS,关注独特探索旅行体验的目的地预订平台,2229,7334,数百万,ANGEL,29377,CNY,2518
1349020800000,"苏河汇,安思晟",DoNever校园爱情,ANGEL,SOCIAL_NETWORK,一个匿名表达爱情的大学校园社交网络。,2229,7334,数十万,ANGEL,7496,CNY,2519
1430409600000,"洪泰基金,新进创投",鹦鹉螺市集,ANGEL,E_COMMERCE,全球个性化商品O2O平台,2227,9962,,ANGEL,135856,CNY,2520
,,新进,NONE,,移动互联网、生命科学早期投资,2227,9962,,,133109,,2521
1401552000000,新进创投,闻题鸟,ANGEL,EDUCATION_TRAINING,问答类学习工具开发商,2227,9962,数百万,ANGEL,29634,CNY,2522
1393603200000,新进创投,茄子脱口秀,ANGEL,CULTURE_SPORTS_ART,让一亿人欢笑,2227,9962,,ANGEL,133111,USD,2523
1391184000000,新进创投,国颂医疗,A,MEDICAL_HEALTH,养护医疗器械,2227,9962,,A,133112,USD,2524
1412092800000,新进创投,小蜂e家,ANGEL,PROPERTY_AND_HOME_FURNISHINGS,国内首家基于互联网O2O模式的社区综合管理服务型平台,2227,9962,,ANGEL,133113,USD,2525
1417363200000,"新进创投,洪泰基金",107Room,ANGEL,PROPERTY_AND_HOME_FURNISHINGS,让租房真实而简单,2227,9962,,ANGEL,133115,USD,2526
1430409600000,戈壁投资,十方旅行,ANGEL,TRAVEL_OUTDOORS,境外精品旅行服务商，专注达人模式,2228,7353,,ANGEL,34452,USD,2527
1388505600000,戈壁投资,夸客金融,B,FINANCE,成长最迅猛的专业P2P平台,2228,7353,,A,132645,USD,2528
1398873600000,,先花花,B,FINANCE,中国首家大学生信用消费与信用管理平台,2228,7353,,PRE_A,132101,USD,2529
1380556800000,戈壁投资,元气弹,A,GAME_ANIMATION,二次元图片社交APP,2228,7353,,ANGEL,132646,USD,2530
1354291200000,戈壁投资,求解答,ANGEL,EDUCATION_TRAINING,中学教育的教育搜索引擎，提供数理化等学科的解答和题库服务,2228,7353,,ANGEL,6982,USD,2531
1354291200000,顺为资本,一起作业,D,EDUCATION_TRAINING,师生家长互动在线作业平台,2226,10276,500,A,4699,USD,2532
1356969600000,顺为资本,宝宝巴士,A,EDUCATION_TRAINING,一个专门针对学龄前儿童研发的教育软件产品，全面覆盖iOS、Android及WP三大平台。,2226,10276,数百万,A,1724,USD,2533
1391184000000,顺为资本,Yeelink,A,SERVICE_INDUSTRIES,"中国最大的物联网云平台Yeelink,为您提供传感器云服务，并通过实时数据处理，为您提供安全可靠的状",2226,10276,数百万,A,5161,USD,2534
1412092800000,顺为资本,智行车,PRE_A,INTELLIGENT_HARDWARE,设计驱动型的科技创新公司，旗下有智行车和云设计两个产品,2226,10276,,PRE_A,33497,USD,2535
1427817600000,软银中国资本,阳光印网,B,E_COMMERCE,网络印刷服务提供商,2225,10842,,B,32366,USD,2536
1359648000000,,泰坦科技,NONE,,中国首席科技服务提供商,2225,10842,,A,133235,USD,2537
1367337600000,,苏利化学,NONE,,中国最大的除菌剂和阻燃剂生产厂商,2225,10842,,A,133237,USD,2538
1401552000000,"红点投资,北极光创投",Apus,B,SOFTWARE,安卓系统优化工具开发商,2224,10870,1500,A,133747,USD,2539
1417363200000,红点投资,学堂在线,B,EDUCATION_TRAINING,免费公开的在线课程平台,2224,10870,1500,A,31349,USD,2540
1398873600000,红点投资,人人车,B,AUTO,高质量二手车C2C平台,2224,10870,,A,133243,USD,2541
1349020800000,"英特尔投资,LB Investment",悠悠村,ACQUIRED,ADVERTISING_MARKETING,专注于提供移动互联网服务的移动互联网广告平台及建站平台,2223,10872,数百万,C,6552,USD,2542
1325347200000,LB Investment,六间房,ACQUIRED,SOCIAL_NETWORK,视频社交网站和在线演艺直播平台,2223,10872,,D,4461,USD,2543
1412092800000,"英特尔投资,LB Investment",乐蛙,B,SOFTWARE,国内第三方OS提供商,2223,10872,数千万,B,1938,USD,2544
,,爱玩,NONE,,主题旅游平台,2222,10907,,,133869,,2545
1325347200000,"DCM资本,贝塔斯曼亚洲投资基金,君联资本",优信拍,E,AUTO,一个专业提供二手车电子化竞价拍卖服务的供应商，核心业务是二手车网络拍卖平台，集竞价拍卖、车辆检测、安,2217,1962,3000,A,8129,USD,2546
1293811200000,DCM资本,豌豆荚,B,SOFTWARE,可以在电脑上管理手机中的通讯录、短信、应用程序和音乐等并可以备份手机中的资料的电脑软件,2217,1962,数千万,A,2230,USD,2547
1351699200000,DCM资本,51Talk无忧英语,C,EDUCATION_TRAINING,主打真人外教一对一、平价、快捷有效的英语网络学校,2217,1962,200,A,8775,USD,2548
1417363200000,,涨涨科技,ANGEL,FINANCE,能赚真钱的免费炒股app，注册即送5000元炒股，盈利可提现,2215,2326,1000,PRE_A,141686,CNY,2549
1414771200000,梅花天使创投,嘉瑶_爱餐桌,ANGEL,CONSUMER_LIFESTYLE,专注于家庭餐桌入口的半成品食材O2O,2215,2326,550,ANGEL,136214,CNY,2550
1375286400000,天使湾创投,趣运动,B,CULTURE_SPORTS_ART,场地与体育运动类移动app,2216,2254,,ANGEL,138166,USD,2551
1333209600000,"天使湾创投,王长明",美妆心得,A,E_COMMERCE,化妆品点评、美容互动移动应用,2216,2254,,ANGEL,27301,USD,2552
1351699200000,天使湾创投,风先生即刻送,A,LOGISTICS,众包模式的最后一公里物流服务提供商,2216,2254,,ANGEL,133824,USD,2553
1306857600000,天使湾创投,小恩爱,A,SOCIAL_NETWORK,为情侣用户订制的移动个性应用,2216,2254,,ANGEL,137024,USD,2554
1401552000000,天使湾创投,8天在线,A,E_COMMERCE,校园学生技术型服务平台,2216,2254,,ANGEL,29214,USD,2555
1338480000000,"真格基金,亚杰基金,天使湾创投",大姨吗,C,MEDICAL_HEALTH,一款以经期健康为核心关爱女性健康的手机应用,2216,2254,数百万,ANGEL,4980,CNY,2556
1322668800000,天使湾创投,洋码头,B,E_COMMERCE,帮助国内消费者进行海外购物的跨国购物电子商务服务商,2216,2254,500,ANGEL,3580,CNY,2557
1338480000000,"天使湾创投,九合创投",下厨房,B,CONSUMER_LIFESTYLE,家庭美食记录、分享与交流平台,2216,2254,数百万,ANGEL,1973,CNY,2558
,,爱美图,A,SOFTWARE,爱美图是为文字作品找到合适配图工具，输入需要配图的文字，即可显示合适的图片。,2216,2254,,,5452,,2559
1404144000000,纪源资本,小组饭,A,CONSUMER_LIFESTYLE,一个以楼宇为单位集中订餐的O2O平台,2214,2352,,A,131648,USD,2560
1404144000000,纪源资本,抱抱,A,SOCIAL_NETWORK,新一代的社交软件，让用户迅速找到心灵共鸣的人,2214,2352,,A,131876,USD,2561
1409500800000,纪源资本,点呀点,B,CONSUMER_LIFESTYLE,点呀点是一款基于移动平台的日常快消品类购物应用APP,2214,2352,,A,146968,USD,2562
1409500800000,纪源资本,悠先点菜,B,CONSUMER_LIFESTYLE,线上点餐搜索餐厅应用,2214,2352,,A,137055,USD,2563
1414771200000,纪源资本,小红书,B,TRAVEL_OUTDOORS,主打出境购物攻略的移动应用,2214,2352,,B,26294,USD,2564
1406822400000,纪源资本,格子,PRE_A,OTHER,格子是你记录生活精彩瞬间、并分享给朋友最好的地方。,2214,2352,,PRE_A,146971,USD,2565
1430409600000,"晨兴资本,高榕资本,顺为资本,纪源资本",爱屋吉屋,D,PROPERTY_AND_HOME_FURNISHINGS,开发全套O2O房屋信息服务的软件公司和运营商,2214,2352,12000,D,141424,USD,2566
1417363200000,纪源资本,典典养车(养车点点),C,AUTO,汽车服务平台,2214,2352,3000,B,31242,USD,2567
1404144000000,"经纬中国,IDG资本",猿题库,D,EDUCATION_TRAINING,支持手机及电脑做题的智能在线题库产品,2212,2420,1500,C,8978,USD,2568
1414771200000,"IDG资本,晨兴资本,源码资本,明势资本,红杉资本,清流资本",PP租车,B,AUTO,一个P2P在线租车服务平台，车主可以将爱车的空闲时段出租获得收入；租客则可以按小时低价租用附近的车辆,2212,2420,6000,B,26327,USD,2569
1393603200000,IDG资本,玩途,A,TRAVEL_OUTDOORS,境外游服务平台，为客户提供海外目的地景点门票预订等服务,2212,2420,,A,12653,USD,2570
1396281600000,"IDG资本,晨兴资本,58同城",273二手车交易网,B,AUTO,二手车交易平台,2212,2420,,B,132110,USD,2571
1414771200000,IDG资本,嘀嗒拼车,C,AUTO,在线拼车平台,2212,2420,1000,A,31250,USD,2572
1414771200000,IDG资本,轻轻家教,C,EDUCATION_TRAINING,手机上的家教与学生对接平台,2212,2420,,A,132111,USD,2573
,,渡鸦科技,A,OTHER,重新定义人与移动设备的交互方式,2211,2442,,,146644,,2574
,,大码美衣,A,E_COMMERCE,提供服饰个性化推荐服务的软件,2211,2442,,,143309,,2575
,,DCM,NONE,,野蛮生长,2211,2442,,,132031,,2576
1409500800000,DCM资本,野糖网,A,E_COMMERCE,设计师作品电商网站,2211,2442,,A,27480,USD,2577
1412092800000,DCM资本,Blued,B,SOCIAL_NETWORK,同性社交软件,2211,2442,,B,5971,USD,2578
,,Here,NONE,E_COMMERCE,基于附近生活服务连接的应用平台,2211,2442,,,31445,,2579
1396281600000,九合创投,fir.im,A,SERVICE_INDUSTRIES,"致力于成为国内开发者的入口, 移动应用的出口",2209,2562,数百万,ANGEL,25327,CNY,2580
1304179200000,九合创投,36氪,B,MEDIA,互联网创业平台,2209,2562,,ANGEL,1515,USD,2581
1338480000000,"天使湾创投,九合创投",下厨房,B,CONSUMER_LIFESTYLE,家庭美食记录、分享与交流平台,2209,2562,数百万,ANGEL,1973,CNY,2582
1341072000000,九合创投,星空琴行,C,EDUCATION_TRAINING,儿童素质教育O2O平台,2209,2562,数百万,ANGEL,26453,CNY,2583
1277913600000,九合创投,来来会,C,TRAVEL_OUTDOORS,专注于出境旅游特卖的旅游电子商务网站,2209,2562,200,ANGEL,26337,CNY,2584
1417363200000,"IVP,九合创投",黄油相机,ANGEL,SOCIAL_NETWORK,骨骼清奇接地气的中文拍照加字应用,2209,2562,数百万,ANGEL,131608,CNY,2585
1425139200000,"祥峰投资,成都天下惠创创业投资中心",宅米,A,CONSUMER_LIFESTYLE,区域化在线生活购物平台,2207,2920,,PRE_A,133057,USD,2586
1396281600000,祥峰投资,婚礼纪,A_PLUS,CONSUMER_LIFESTYLE,关于结婚、婚庆的移动应用。,2207,2920,,A,10617,USD,2587
1409500800000,祥峰投资,阿姨帮,B,CONSUMER_LIFESTYLE,用来查找小区附近保洁小时工的手机软件,2207,2920,,B,19254,USD,2588
1417363200000,"祥峰投资,华平投资",好贷网,B,FINANCE,专业的企业及个人贷款智能搜索引擎,2207,2920,,B,10019,USD,2589
1414771200000,祥峰投资,功夫熊,A,MEDICAL_HEALTH,上门推拿第一大,2207,2920,,A,131877,USD,2590
1425139200000,祥峰投资,请吃饭,B,SOCIAL_NETWORK,陌生人约饭社交APP,2207,2920,,B,132094,USD,2591
1433088000000,九合创投,配购网,ANGEL,AUTO,做汽修企业最好的服务商,2206,2931,,ANGEL,160574,USD,2592
1438358400000,九合创投,Maxus Tech,ANGEL,INTELLIGENT_HARDWARE,MaxusTech是一家专注创新人机交互技术的科技公司,2206,2931,,ANGEL,130725,USD,2593
1433088000000,"松树资本,九合创投",筷来财,ANGEL,FINANCE,中国美食金融第一平台，食财有道旗下独立品牌。,2206,2931,,ANGEL,153677,USD,2594
1433088000000,九合创投,牛牛汽车,ANGEL,AUTO,服务于全国汽车经销商的新车B2B平台,2206,2931,,ANGEL,143221,USD,2595
1425139200000,贝塔斯曼亚洲投资基金,Keep,A,CULTURE_SPORTS_ART,具有社交属性的运动健身APP,2205,2988,,A,137111,USD,2596
1430409600000,贝塔斯曼亚洲投资基金,宅米,A,CONSUMER_LIFESTYLE,区域化在线生活购物平台,2205,2988,,A,133057,USD,2597
1412092800000,"君联资本,贝塔斯曼亚洲投资基金",车轮,B,AUTO,车主交流社区,2205,2988,,B,29594,USD,2598
1417363200000,贝塔斯曼亚洲投资基金,易酒批,A,OTHER,第三方线上酒水批发平台,2205,2988,,A,148907,USD,2599
1409500800000,"险峰华兴,贝塔斯曼亚洲投资基金",Mono,ANGEL,CULTURE_SPORTS_ART,年轻人新媒体娱乐平台,2205,2988,,ANGEL,131879,USD,2600
1409500800000,"贝塔斯曼亚洲投资基金,IVP",职业梦,A,FINANCE,最专业的金融招聘培训平台,2205,2988,数百万,ANGEL,29878,CNY,2601
1412092800000,贝塔斯曼亚洲投资基金,EZJ / 托福Easy姐,ANGEL,EDUCATION_TRAINING,最好的托福备考APP,2205,2988,,ANGEL,132114,USD,2602
1401552000000,"贝塔斯曼亚洲投资基金,纪源资本",TPO小站,B,EDUCATION_TRAINING,TPO小站以托福、雅思的专业一对一在线保分培训为基础，同时拓展为出国留学的全程服务系统。,2205,2988,,B,27913,USD,2603
1372608000000,Greenspring,CloudFlare,C,OTHER,Web performance and security,2203,3624,,C,146701,USD,2604
1349020800000,Greenspring,AtTask,B,OTHER,Enterprise work management,2203,3624,,B,146702,USD,2605
1354291200000,Greenspring,Cloud Sherpas,C,OTHER,Cloud advisory and services,2203,3624,,C,146703,USD,2606
1312128000000,Greenspring,Photobox,C,OTHER,Online digital photo services,2203,3624,,C,146704,USD,2607
1401552000000,Greenspring,Chewy,A,OTHER,Vertical pet food e-commerce,2203,3624,,A,146705,USD,2608
1422720000000,"东方弘道,真格基金,高榕资本",芥末金融,ANGEL,FINANCE,服务小微企业的供应链金融平台,2203,3624,,ANGEL,137520,USD,2609
1393603200000,真格基金,超人宝宝,ANGEL,E_COMMERCE,0-6岁学龄前儿童家庭的玩具租赁平台,2203,3624,,ANGEL,146706,USD,2610
1420041600000,真格基金,Pair,ANGEL,E_COMMERCE,一个让全球时尚达人为你选购穿搭的平台,2203,3624,数百万,ANGEL,137341,CNY,2611
1393603200000,经纬中国,机智云,A,SERVICE_INDUSTRIES,专门为智能硬件提供后台支持的云服务平台,2202,3679,,A,132208,USD,2612
1385827200000,"经纬中国,英特尔投资",点名时间,A,E_COMMERCE,限时预购网站,2202,3679,数百万,A,2388,USD,2613
1409500800000,"经纬中国,海纳亚洲",e袋洗,B,CONSUMER_LIFESTYLE,洗衣、家政服务、清洁服务于一身的互联网技术公司,2202,3679,,A,13778,USD,2614
1380556800000,经纬中国,酒店哥哥,B,SERVICE_INDUSTRIES,会场搜索和点评分享平台,2202,3679,,ANGEL,5345,USD,2615
,,The L,A,SOCIAL_NETWORK,全球范围的女同社交APP,2201,508,,,26479,,2616
,,百度,IPO,SOFTWARE,中文搜索引擎,2201,508,,,5204,,2617
1409500800000,经纬中国,SFARDS,B,OTHER,领先的虚拟货币挖矿芯片制造商,2200,524,,A,135038,USD,2618
1404144000000,经纬中国,会会,ANGEL,SOCIAL_NETWORK,约见行家 结识菁英,2200,524,数百万,ANGEL,131634,CNY,2619
1406822400000,"经纬中国,线性资本",fir.im,A,SERVICE_INDUSTRIES,"致力于成为国内开发者的入口, 移动应用的出口",2200,524,数百万,A,25327,USD,2620
1404144000000,经纬中国,百词斩,A,EDUCATION_TRAINING,百词斩是有图片的背单词应用，通过选择给定单词的图片来增加英语学习者的形象记忆。,2200,524,,A,4376,USD,2621
1409500800000,经纬中国,最美应用,A,SOFTWARE,分享经过精心设计，令人赏心悦目的移动互联网应用,2200,524,,A,11287,USD,2622
1401552000000,经纬中国,蜜淘,B,E_COMMERCE,领先的海外限时特卖平台,2200,524,,A,131618,USD,2623
1406822400000,"经纬中国,贝塔斯曼亚洲投资基金",分期乐,B,FINANCE,专注于大学生的分期购物商城,2200,524,1000,A,131617,USD,2624
1396281600000,"经纬中国,腾讯产业共赢基金",富途牛牛,A,FINANCE,证券交易行情软件,2200,524,,A,21601,USD,2625
